CustomerID,Recency,Frequency,Monetary,AvgOrderValue,AvgQuantity,AvgItemsInCart,DiscountRate,DeliveryRate,UniqueProducts,MonetaryPerVisit,ItemsPerOrder,AvgPricePerItem,Cluster,Persona
C61773,638,1,981.12,981.12,4.0,6.0,1.0,1.0,1,981.12,1.5,245.28,0,Average Shoppers
C61849,203,1,2311.28,2311.28,4.0,9.0,0.0,1.0,1,2311.28,2.25,577.82,1,Average Shoppers
C61943,32,1,985.8,985.8,2.0,5.0,1.0,0.0,1,985.8,2.5,492.9,0,Average Shoppers
C61957,555,1,483.38,483.38,1.0,6.0,1.0,0.0,1,483.38,6.0,483.38,0,Average Shoppers
C62042,779,1,1539.9,1539.9,5.0,10.0,0.0,0.0,1,1539.9,2.0,307.98,1,Average Shoppers
C62070,111,1,176.58,176.58,1.0,4.0,0.0,0.0,1,176.58,4.0,176.58,0,Average Shoppers
C62169,86,1,184.15,184.15,1.0,5.0,1.0,0.0,1,184.15,5.0,184.15,0,Average Shoppers
C62277,449,1,309.88,309.88,4.0,7.0,1.0,0.0,1,309.88,1.75,77.47,0,Average Shoppers
C62312,268,1,52.54,52.54,1.0,6.0,1.0,0.0,1,52.54,6.0,52.54,0,Average Shoppers
C62405,194,1,460.72,460.72,2.0,4.0,1.0,0.0,1,460.72,2.0,230.36,0,Average Shoppers
C62512,294,1,275.22,275.22,3.0,8.0,1.0,0.0,1,275.22,2.6666666666666665,91.74000000000001,0,Average Shoppers
C62557,900,1,1232.64,1232.64,3.0,8.0,1.0,1.0,1,1232.64,2.6666666666666665,410.88000000000005,1,Average Shoppers
C62622,95,1,562.61,562.61,1.0,3.0,1.0,1.0,1,562.61,3.0,562.61,0,Average Shoppers
C62627,836,1,41.09,41.09,1.0,4.0,1.0,0.0,1,41.09,4.0,41.09,0,Average Shoppers
C62656,157,1,873.72,873.72,4.0,9.0,1.0,0.0,1,873.72,2.25,218.43,0,Average Shoppers
C62661,750,1,1147.11,1147.11,3.0,8.0,0.0,0.0,1,1147.11,2.6666666666666665,382.36999999999995,0,Average Shoppers
C62666,516,1,322.5,322.5,5.0,8.0,1.0,0.0,1,322.5,1.6,64.5,0,Average Shoppers
C62740,855,1,424.4,424.4,1.0,6.0,1.0,0.0,1,424.4,6.0,424.4,0,Average Shoppers
C63018,9,1,38.49,38.49,1.0,4.0,1.0,1.0,1,38.49,4.0,38.49,0,Average Shoppers
C63150,256,1,410.91,410.91,3.0,4.0,1.0,0.0,1,410.91,1.3333333333333333,136.97,0,Average Shoppers
C63153,637,1,2199.04,2199.04,4.0,4.0,1.0,1.0,1,2199.04,1.0,549.76,1,Average Shoppers
C63365,697,1,1098.9,1098.9,5.0,8.0,0.0,0.0,1,1098.9,1.6,219.78000000000003,1,Average Shoppers
C63372,476,1,2428.55,2428.55,5.0,10.0,1.0,0.0,1,2428.55,2.0,485.71000000000004,1,Average Shoppers
C63378,439,1,512.39,512.39,1.0,2.0,1.0,1.0,1,512.39,2.0,512.39,0,Average Shoppers
C63619,435,1,1857.63,1857.63,3.0,6.0,0.0,0.0,1,1857.63,2.0,619.21,1,Average Shoppers
C63657,123,1,1274.67,1274.67,3.0,6.0,1.0,0.0,1,1274.67,2.0,424.89000000000004,1,Average Shoppers
C63727,186,1,724.28,724.28,2.0,2.0,1.0,0.0,1,724.28,1.0,362.14,0,Average Shoppers
C63822,584,1,507.56,507.56,4.0,9.0,1.0,0.0,1,507.56,2.25,126.89,0,Average Shoppers
C63827,26,1,1974.92,1974.92,4.0,6.0,1.0,0.0,1,1974.92,1.5,493.73,1,Average Shoppers
C64128,142,1,284.64,284.64,3.0,8.0,0.0,0.0,1,284.64,2.6666666666666665,94.88,0,Average Shoppers
C64160,673,1,330.98,330.98,2.0,4.0,1.0,0.0,1,330.98,2.0,165.49,0,Average Shoppers
C64502,364,1,1600.05,1600.05,5.0,6.0,0.0,1.0,1,1600.05,1.2,320.01,1,Average Shoppers
C64516,713,1,1517.37,1517.37,3.0,3.0,1.0,0.0,1,1517.37,1.0,505.78999999999996,1,Average Shoppers
C64549,677,1,1006.1,1006.1,5.0,6.0,1.0,0.0,1,1006.1,1.2,201.22,0,Average Shoppers
C64554,670,1,410.52,410.52,3.0,4.0,1.0,0.0,1,410.52,1.3333333333333333,136.84,0,Average Shoppers
C64579,144,1,234.37,234.37,1.0,5.0,1.0,0.0,1,234.37,5.0,234.37,0,Average Shoppers
C64638,856,1,527.57,527.57,1.0,3.0,1.0,0.0,1,527.57,3.0,527.57,0,Average Shoppers
C64641,541,1,2119.65,2119.65,5.0,5.0,1.0,0.0,1,2119.65,1.0,423.93,1,Average Shoppers
C64753,313,1,1050.08,1050.08,4.0,4.0,1.0,0.0,1,1050.08,1.0,262.52,0,Average Shoppers
C64935,298,1,304.11,304.11,1.0,2.0,1.0,0.0,1,304.11,2.0,304.11,0,Average Shoppers
C65021,423,1,809.92,809.92,2.0,4.0,1.0,0.0,1,809.92,2.0,404.96,0,Average Shoppers
C65056,10,1,2129.96,2129.96,4.0,6.0,1.0,0.0,1,2129.96,1.5,532.49,1,Average Shoppers
C65083,133,1,2631.16,2631.16,4.0,6.0,1.0,0.0,1,2631.16,1.5,657.79,1,Average Shoppers
C65107,296,1,70.24,70.24,1.0,4.0,1.0,0.0,1,70.24,4.0,70.24,0,Average Shoppers
C65180,453,1,858.16,858.16,4.0,7.0,0.0,0.0,1,858.16,1.75,214.54,0,Average Shoppers
C65251,281,1,1168.35,1168.35,5.0,10.0,0.0,0.0,1,1168.35,2.0,233.67,1,Average Shoppers
C65414,91,1,595.42,595.42,2.0,7.0,1.0,0.0,1,595.42,3.5,297.71,0,Average Shoppers
C65497,591,1,163.32,163.32,1.0,6.0,1.0,0.0,1,163.32,6.0,163.32,0,Average Shoppers
C65524,162,1,1919.1,1919.1,5.0,7.0,1.0,0.0,1,1919.1,1.4,383.82,1,Average Shoppers
C65565,504,1,402.15,402.15,3.0,3.0,0.0,0.0,1,402.15,1.0,134.04999999999998,0,Average Shoppers
C65744,336,1,582.04,582.04,1.0,1.0,1.0,1.0,1,582.04,1.0,582.04,0,Average Shoppers
C65799,543,1,2260.8,2260.8,4.0,9.0,1.0,0.0,1,2260.8,2.25,565.2,1,Average Shoppers
C65890,540,1,1577.85,1577.85,5.0,6.0,1.0,1.0,1,1577.85,1.2,315.57,1,Average Shoppers
C65905,531,1,950.4,950.4,5.0,9.0,1.0,0.0,1,950.4,1.8,190.07999999999998,0,Average Shoppers
C65986,365,1,3330.4075,3330.4075,5.0,5.0,1.0,0.0,1,3330.4075,1.0,666.0815,1,Average Shoppers
C66078,638,1,1101.12,1101.12,4.0,9.0,1.0,0.0,1,1101.12,2.25,275.28,1,Average Shoppers
C66093,734,1,2595.64,2595.64,4.0,6.0,1.0,0.0,1,2595.64,1.5,648.91,1,Average Shoppers
C66112,494,1,1866.8,1866.8,4.0,8.0,0.0,0.0,1,1866.8,2.0,466.7,1,Average Shoppers
C66116,102,1,322.45,322.45,5.0,7.0,0.0,0.0,1,322.45,1.4,64.49,0,Average Shoppers
C66149,200,1,1537.28,1537.28,4.0,6.0,1.0,0.0,1,1537.28,1.5,384.32,1,Average Shoppers
C66196,276,1,796.9,796.9,2.0,7.0,1.0,0.0,1,796.9,3.5,398.45,0,Average Shoppers
C66254,437,1,515.32,515.32,1.0,1.0,1.0,0.0,1,515.32,1.0,515.32,0,Average Shoppers
C66332,844,1,1907.94,1907.94,3.0,5.0,0.0,0.0,1,1907.94,1.6666666666666667,635.98,1,Average Shoppers
C66349,849,1,565.85,565.85,1.0,1.0,1.0,0.0,1,565.85,1.0,565.85,0,Average Shoppers
C66438,387,1,90.27,90.27,1.0,5.0,1.0,1.0,1,90.27,5.0,90.27,0,Average Shoppers
C66462,895,1,1739.6,1739.6,5.0,6.0,1.0,0.0,1,1739.6,1.2,347.91999999999996,1,Average Shoppers
C66521,383,1,1600.28,1600.28,4.0,5.0,0.0,0.0,1,1600.28,1.25,400.07,1,Average Shoppers
C66567,377,1,79.02,79.02,2.0,5.0,0.0,0.0,1,79.02,2.5,39.51,0,Average Shoppers
C66840,625,1,2313.08,2313.08,4.0,9.0,1.0,1.0,1,2313.08,2.25,578.27,1,Average Shoppers
C66906,432,1,518.64,518.64,2.0,2.0,1.0,1.0,1,518.64,1.0,259.32,0,Average Shoppers
C67195,906,1,2306.08,2306.08,4.0,5.0,1.0,0.0,1,2306.08,1.25,576.52,1,Average Shoppers
C67260,791,1,3330.4075,3330.4075,5.0,7.0,1.0,1.0,1,3330.4075,1.4,666.0815,1,Average Shoppers
C67387,26,1,1418.65,1418.65,5.0,8.0,1.0,0.0,1,1418.65,1.6,283.73,1,Average Shoppers
C67528,219,1,1185.12,1185.12,4.0,5.0,1.0,0.0,1,1185.12,1.25,296.28,0,Average Shoppers
C67533,468,1,26.95,26.95,1.0,1.0,1.0,1.0,1,26.95,1.0,26.95,0,Average Shoppers
C67551,409,1,1955.12,1955.12,4.0,5.0,1.0,0.0,1,1955.12,1.25,488.78,1,Average Shoppers
C67561,840,1,1660.56,1660.56,3.0,4.0,1.0,0.0,1,1660.56,1.3333333333333333,553.52,1,Average Shoppers
C67583,21,1,338.31,338.31,1.0,3.0,0.0,1.0,1,338.31,3.0,338.31,0,Average Shoppers
C67604,526,1,279.38,279.38,2.0,7.0,1.0,0.0,1,279.38,3.5,139.69,0,Average Shoppers
C67687,723,1,868.6,868.6,2.0,7.0,1.0,1.0,1,868.6,3.5,434.3,0,Average Shoppers
C67818,586,1,442.39,442.39,1.0,6.0,1.0,0.0,1,442.39,6.0,442.39,0,Average Shoppers
C67870,509,1,1648.8,1648.8,4.0,6.0,1.0,0.0,1,1648.8,1.5,412.2,1,Average Shoppers
C67932,194,1,514.98,514.98,3.0,7.0,0.0,1.0,1,514.98,2.3333333333333335,171.66,0,Average Shoppers
C67936,258,1,1072.5,1072.5,2.0,3.0,0.0,0.0,1,1072.5,1.5,536.25,0,Average Shoppers
C68078,860,1,987.76,987.76,2.0,7.0,1.0,0.0,1,987.76,3.5,493.88,0,Average Shoppers
C68266,340,1,1960.89,1960.89,3.0,7.0,1.0,1.0,1,1960.89,2.3333333333333335,653.63,1,Average Shoppers
C68508,357,1,123.28,123.28,1.0,3.0,1.0,1.0,1,123.28,3.0,123.28,0,Average Shoppers
C68553,100,1,742.41,742.41,3.0,4.0,1.0,1.0,1,742.41,1.3333333333333333,247.47,0,Average Shoppers
C68609,252,1,1330.32,1330.32,3.0,3.0,1.0,0.0,1,1330.32,1.0,443.44,1,Average Shoppers
C68936,809,1,1662.75,1662.75,3.0,6.0,1.0,0.0,1,1662.75,2.0,554.25,1,Average Shoppers
C68937,867,1,850.06,850.06,2.0,2.0,1.0,0.0,1,850.06,1.0,425.03,0,Average Shoppers
C68976,34,1,868.25,868.25,5.0,9.0,1.0,1.0,1,868.25,1.8,173.65,0,Average Shoppers
C69009,694,1,2280.3,2280.3,5.0,10.0,0.0,0.0,1,2280.3,2.0,456.06000000000006,1,Average Shoppers
C69021,828,1,1874.52,1874.52,3.0,8.0,1.0,0.0,1,1874.52,2.6666666666666665,624.84,1,Average Shoppers
C69149,626,1,1062.98,1062.98,2.0,7.0,1.0,1.0,1,1062.98,3.5,531.49,0,Average Shoppers
C69167,620,1,165.03,165.03,3.0,7.0,1.0,0.0,1,165.03,2.3333333333333335,55.01,0,Average Shoppers
C69168,680,1,21.19,21.19,1.0,5.0,1.0,0.0,1,21.19,5.0,21.19,0,Average Shoppers
C69213,297,1,2579.84,2579.84,4.0,7.0,1.0,0.0,1,2579.84,1.75,644.96,1,Average Shoppers
C69332,773,1,1695.75,1695.75,3.0,7.0,1.0,0.0,1,1695.75,2.3333333333333335,565.25,1,Average Shoppers
C69396,108,1,1808.25,1808.25,3.0,6.0,1.0,0.0,1,1808.25,2.0,602.75,1,Average Shoppers
C69471,263,1,1448.24,1448.24,4.0,4.0,0.0,0.0,1,1448.24,1.0,362.06,1,Average Shoppers
C69476,903,1,996.28,996.28,4.0,5.0,1.0,0.0,1,996.28,1.25,249.07,0,Average Shoppers
C69542,525,1,422.54,422.54,1.0,1.0,1.0,1.0,1,422.54,1.0,422.54,0,Average Shoppers
C69994,7,1,2332.1,2332.1,5.0,5.0,0.0,0.0,1,2332.1,1.0,466.41999999999996,1,Average Shoppers
C70010,22,1,1153.85,1153.85,5.0,10.0,1.0,0.0,1,1153.85,2.0,230.76999999999998,1,Average Shoppers
C70148,727,1,2647.75,2647.75,5.0,10.0,0.0,0.0,1,2647.75,2.0,529.55,1,Average Shoppers
C70246,705,1,476.22,476.22,3.0,7.0,1.0,0.0,1,476.22,2.3333333333333335,158.74,0,Average Shoppers
C70315,597,1,2024.44,2024.44,4.0,5.0,0.0,0.0,1,2024.44,1.25,506.11,1,Average Shoppers
C70352,141,1,626.6,626.6,1.0,4.0,1.0,0.0,1,626.6,4.0,626.6,0,Average Shoppers
C70412,13,1,2313.12,2313.12,4.0,5.0,1.0,0.0,1,2313.12,1.25,578.28,1,Average Shoppers
C70426,11,1,672.64,672.64,2.0,3.0,0.0,0.0,1,672.64,1.5,336.32,0,Average Shoppers
C70437,585,1,2620.72,2620.72,4.0,5.0,0.0,0.0,1,2620.72,1.25,655.18,1,Average Shoppers
C70452,367,1,1265.28,1265.28,4.0,7.0,0.0,1.0,1,1265.28,1.75,316.32,1,Average Shoppers
C70492,77,1,1984.0,1984.0,4.0,8.0,1.0,0.0,1,1984.0,2.0,496.0,1,Average Shoppers
C70495,389,1,114.14,114.14,2.0,3.0,1.0,0.0,1,114.14,1.5,57.07,0,Average Shoppers
C70506,857,1,454.23,454.23,1.0,3.0,0.0,0.0,1,454.23,3.0,454.23,0,Average Shoppers
C70529,775,1,105.92,105.92,1.0,6.0,1.0,0.0,1,105.92,6.0,105.92,0,Average Shoppers
C70554,85,1,418.35,418.35,3.0,8.0,1.0,0.0,1,418.35,2.6666666666666665,139.45000000000002,0,Average Shoppers
C70566,551,1,2682.9,2682.9,5.0,5.0,1.0,0.0,1,2682.9,1.0,536.58,1,Average Shoppers
C70613,893,1,2323.7,2323.7,5.0,7.0,0.0,1.0,1,2323.7,1.4,464.73999999999995,1,Average Shoppers
C70633,450,1,367.34,367.34,2.0,3.0,1.0,0.0,1,367.34,1.5,183.67,0,Average Shoppers
C70659,122,2,1853.96,926.98,4.0,6.5,0.5,0.0,2,926.98,1.625,231.745,2,VIP Customers
C70921,899,1,457.08,457.08,2.0,3.0,0.0,0.0,1,457.08,1.5,228.54,0,Average Shoppers
C70999,440,1,433.32,433.32,2.0,6.0,1.0,0.0,1,433.32,3.0,216.66,0,Average Shoppers
C71035,332,1,436.77,436.77,1.0,5.0,1.0,0.0,1,436.77,5.0,436.77,0,Average Shoppers
C71040,829,1,1739.4,1739.4,4.0,4.0,1.0,0.0,1,1739.4,1.0,434.85,1,Average Shoppers
C71076,595,1,511.98,511.98,2.0,4.0,1.0,1.0,1,511.98,2.0,255.99,0,Average Shoppers
C71122,803,1,634.4,634.4,1.0,6.0,1.0,0.0,1,634.4,6.0,634.4,0,Average Shoppers
C71310,389,1,2922.3,2922.3,5.0,8.0,0.0,0.0,1,2922.3,1.6,584.46,1,Average Shoppers
C71471,412,1,595.54,595.54,1.0,4.0,0.0,0.0,1,595.54,4.0,595.54,0,Average Shoppers
C71473,391,1,1709.2,1709.2,5.0,8.0,1.0,0.0,1,1709.2,1.6,341.84000000000003,1,Average Shoppers
C71486,691,1,1407.96,1407.96,3.0,3.0,0.0,0.0,1,1407.96,1.0,469.32,1,Average Shoppers
C71570,195,1,2137.92,2137.92,4.0,9.0,1.0,0.0,1,2137.92,2.25,534.48,1,Average Shoppers
C71680,366,1,2270.28,2270.28,4.0,9.0,1.0,0.0,1,2270.28,2.25,567.57,1,Average Shoppers
C71698,45,1,2446.85,2446.85,5.0,8.0,0.0,0.0,1,2446.85,1.6,489.37,1,Average Shoppers
C71797,52,1,1857.16,1857.16,4.0,5.0,1.0,0.0,1,1857.16,1.25,464.29,1,Average Shoppers
C71899,646,1,2004.99,2004.99,3.0,4.0,1.0,0.0,1,2004.99,1.3333333333333333,668.33,1,Average Shoppers
C72007,489,1,1298.55,1298.55,3.0,4.0,0.0,0.0,1,1298.55,1.3333333333333333,432.84999999999997,1,Average Shoppers
C72043,392,1,394.53,394.53,1.0,2.0,1.0,0.0,1,394.53,2.0,394.53,0,Average Shoppers
C72166,506,1,314.38,314.38,1.0,6.0,0.0,0.0,1,314.38,6.0,314.38,0,Average Shoppers
C72241,793,1,2709.48,2709.48,4.0,8.0,1.0,0.0,1,2709.48,2.0,677.37,1,Average Shoppers
C72290,250,1,556.2,556.2,3.0,7.0,0.0,0.0,1,556.2,2.3333333333333335,185.4,0,Average Shoppers
C72293,594,1,688.02,688.02,3.0,6.0,1.0,0.0,1,688.02,2.0,229.34,0,Average Shoppers
C72533,197,1,376.76,376.76,1.0,5.0,1.0,1.0,1,376.76,5.0,376.76,0,Average Shoppers
C72588,421,1,1574.7,1574.7,5.0,8.0,1.0,0.0,1,1574.7,1.6,314.94,1,Average Shoppers
C72596,172,1,770.32,770.32,2.0,7.0,1.0,0.0,1,770.32,3.5,385.16,0,Average Shoppers
C72649,909,1,2853.1,2853.1,5.0,7.0,1.0,0.0,1,2853.1,1.4,570.62,1,Average Shoppers
C72664,297,1,627.15,627.15,1.0,5.0,1.0,1.0,1,627.15,5.0,627.15,0,Average Shoppers
C72862,905,1,84.8,84.8,1.0,5.0,0.0,0.0,1,84.8,5.0,84.8,0,Average Shoppers
C73225,71,1,1100.36,1100.36,2.0,3.0,1.0,0.0,1,1100.36,1.5,550.18,0,Average Shoppers
C73289,390,1,1945.77,1945.77,3.0,4.0,1.0,0.0,1,1945.77,1.3333333333333333,648.59,1,Average Shoppers
C73370,430,1,44.35,44.35,1.0,1.0,1.0,0.0,1,44.35,1.0,44.35,0,Average Shoppers
C73514,662,1,1395.15,1395.15,3.0,3.0,1.0,0.0,1,1395.15,1.0,465.05,1,Average Shoppers
C73575,901,1,3219.45,3219.45,5.0,8.0,1.0,0.0,1,3219.45,1.6,643.89,1,Average Shoppers
C73587,712,1,1632.84,1632.84,4.0,9.0,0.0,0.0,1,1632.84,2.25,408.21,1,Average Shoppers
C73629,282,1,265.64,265.64,1.0,3.0,1.0,0.0,1,265.64,3.0,265.64,0,Average Shoppers
C73813,852,1,445.2,445.2,4.0,7.0,1.0,0.0,1,445.2,1.75,111.3,0,Average Shoppers
C73873,761,1,661.38,661.38,2.0,5.0,1.0,0.0,1,661.38,2.5,330.69,0,Average Shoppers
C73893,618,1,1638.4,1638.4,5.0,6.0,0.0,0.0,1,1638.4,1.2,327.68,1,Average Shoppers
C73941,850,1,1250.44,1250.44,2.0,5.0,0.0,0.0,1,1250.44,2.5,625.22,1,Average Shoppers
C73961,720,1,530.24,530.24,4.0,8.0,1.0,0.0,1,530.24,2.0,132.56,0,Average Shoppers
C73996,444,1,287.64,287.64,2.0,6.0,1.0,0.0,1,287.64,3.0,143.82,0,Average Shoppers
C73999,758,1,375.76,375.76,2.0,4.0,1.0,0.0,1,375.76,2.0,187.88,0,Average Shoppers
C74003,827,1,1221.28,1221.28,4.0,4.0,1.0,0.0,1,1221.28,1.0,305.32,1,Average Shoppers
C74005,755,1,2240.75,2240.75,5.0,7.0,1.0,0.0,1,2240.75,1.4,448.15,1,Average Shoppers
C74138,560,1,196.94,196.94,2.0,3.0,0.0,0.0,1,196.94,1.5,98.47,0,Average Shoppers
C74169,902,1,310.93,310.93,1.0,3.0,0.0,0.0,1,310.93,3.0,310.93,0,Average Shoppers
C74359,7,1,1841.25,1841.25,5.0,5.0,0.0,1.0,1,1841.25,1.0,368.25,1,Average Shoppers
C74499,775,1,744.46,744.46,2.0,7.0,1.0,1.0,1,744.46,3.5,372.23,0,Average Shoppers
C74519,617,1,945.81,945.81,3.0,4.0,1.0,0.0,1,945.81,1.3333333333333333,315.27,0,Average Shoppers
C74562,436,1,220.77,220.77,1.0,5.0,1.0,0.0,1,220.77,5.0,220.77,0,Average Shoppers
C74866,865,1,1994.37,1994.37,3.0,6.0,0.0,1.0,1,1994.37,2.0,664.79,1,Average Shoppers
C74928,344,1,612.48,612.48,2.0,4.0,1.0,0.0,1,612.48,2.0,306.24,0,Average Shoppers
C74982,724,1,2042.8,2042.8,5.0,8.0,1.0,1.0,1,2042.8,1.6,408.56,1,Average Shoppers
C75018,762,1,2007.18,2007.18,3.0,7.0,1.0,1.0,1,2007.18,2.3333333333333335,669.0600000000001,1,Average Shoppers
C75439,26,1,344.43,344.43,3.0,7.0,0.0,0.0,1,344.43,2.3333333333333335,114.81,0,Average Shoppers
C75456,373,1,276.66,276.66,3.0,5.0,1.0,1.0,1,276.66,1.6666666666666667,92.22000000000001,0,Average Shoppers
C75619,633,1,742.58,742.58,2.0,5.0,1.0,0.0,1,742.58,2.5,371.29,0,Average Shoppers
C75739,312,1,302.7,302.7,2.0,3.0,1.0,0.0,1,302.7,1.5,151.35,0,Average Shoppers
C75888,568,1,1346.7,1346.7,3.0,7.0,1.0,0.0,1,1346.7,2.3333333333333335,448.90000000000003,1,Average Shoppers
C76140,757,1,826.4,826.4,4.0,6.0,1.0,0.0,1,826.4,1.5,206.6,0,Average Shoppers
C76207,800,1,2606.25,2606.25,5.0,8.0,0.0,0.0,1,2606.25,1.6,521.25,1,Average Shoppers
C76362,547,1,709.5,709.5,3.0,8.0,1.0,1.0,1,709.5,2.6666666666666665,236.5,0,Average Shoppers
C76653,845,1,1539.4,1539.4,4.0,9.0,1.0,1.0,1,1539.4,2.25,384.85,1,Average Shoppers
C76675,634,1,1991.79,1991.79,3.0,6.0,1.0,0.0,1,1991.79,2.0,663.93,1,Average Shoppers
C76700,113,1,623.82,623.82,2.0,2.0,0.0,0.0,1,623.82,1.0,311.91,0,Average Shoppers
C76761,830,1,470.04,470.04,4.0,7.0,0.0,0.0,1,470.04,1.75,117.51,0,Average Shoppers
C76766,350,1,2512.48,2512.48,4.0,6.0,1.0,1.0,1,2512.48,1.5,628.12,1,Average Shoppers
C76929,627,1,356.81,356.81,1.0,1.0,1.0,1.0,1,356.81,1.0,356.81,0,Average Shoppers
C77046,891,1,741.64,741.64,4.0,9.0,1.0,0.0,1,741.64,2.25,185.41,0,Average Shoppers
C77085,217,1,1050.32,1050.32,4.0,8.0,1.0,0.0,1,1050.32,2.0,262.58,0,Average Shoppers
C77122,309,1,438.37,438.37,1.0,4.0,1.0,0.0,1,438.37,4.0,438.37,0,Average Shoppers
C77166,418,1,741.33,741.33,3.0,3.0,1.0,0.0,1,741.33,1.0,247.11,0,Average Shoppers
C77272,155,1,2492.4,2492.4,5.0,8.0,1.0,0.0,1,2492.4,1.6,498.48,1,Average Shoppers
C77344,358,1,343.31,343.31,1.0,6.0,1.0,0.0,1,343.31,6.0,343.31,0,Average Shoppers
C77357,129,1,474.6,474.6,1.0,4.0,1.0,1.0,1,474.6,4.0,474.6,0,Average Shoppers
C77363,480,1,96.81,96.81,1.0,3.0,0.0,0.0,1,96.81,3.0,96.81,0,Average Shoppers
C77499,724,1,547.4399999999999,547.4399999999999,3.0,3.0,0.0,1.0,1,547.4399999999999,1.0,182.48,0,Average Shoppers
C77736,180,1,798.08,798.08,2.0,3.0,1.0,0.0,1,798.08,1.5,399.04,0,Average Shoppers
C77763,764,1,1508.31,1508.31,3.0,8.0,1.0,0.0,1,1508.31,2.6666666666666665,502.77,1,Average Shoppers
C77800,179,1,1378.02,1378.02,3.0,3.0,1.0,0.0,1,1378.02,1.0,459.34,1,Average Shoppers
C77872,533,1,1027.18,1027.18,2.0,4.0,1.0,0.0,1,1027.18,2.0,513.59,0,Average Shoppers
C77961,108,1,1087.59,1087.59,3.0,5.0,0.0,0.0,1,1087.59,1.6666666666666667,362.53,0,Average Shoppers
C78170,143,1,341.7,341.7,5.0,6.0,1.0,0.0,1,341.7,1.2,68.34,0,Average Shoppers
C78305,55,1,1092.42,1092.42,3.0,7.0,1.0,0.0,1,1092.42,2.3333333333333335,364.14000000000004,0,Average Shoppers
C78500,193,1,2512.35,2512.35,5.0,10.0,1.0,0.0,1,2512.35,2.0,502.46999999999997,1,Average Shoppers
C78684,407,1,1765.32,1765.32,3.0,8.0,1.0,0.0,1,1765.32,2.6666666666666665,588.4399999999999,1,Average Shoppers
C78724,808,1,1266.39,1266.39,3.0,7.0,1.0,1.0,1,1266.39,2.3333333333333335,422.13000000000005,1,Average Shoppers
C78725,30,1,1880.36,1880.36,4.0,4.0,1.0,1.0,1,1880.36,1.0,470.09,1,Average Shoppers
C78959,756,1,632.4,632.4,2.0,2.0,0.0,0.0,1,632.4,1.0,316.2,0,Average Shoppers
C79142,817,1,569.96,569.96,1.0,4.0,1.0,1.0,1,569.96,4.0,569.96,0,Average Shoppers
C79475,450,1,2542.95,2542.95,5.0,8.0,1.0,0.0,1,2542.95,1.6,508.59,1,Average Shoppers
C79506,714,1,746.34,746.34,2.0,6.0,1.0,0.0,1,746.34,3.0,373.17,0,Average Shoppers
C79508,388,1,135.17,135.17,1.0,6.0,1.0,0.0,1,135.17,6.0,135.17,0,Average Shoppers
C79533,447,1,3008.6,3008.6,5.0,5.0,1.0,0.0,1,3008.6,1.0,601.72,1,Average Shoppers
C79674,719,1,873.68,873.68,2.0,2.0,1.0,1.0,1,873.68,1.0,436.84,0,Average Shoppers
C79722,681,1,1382.2,1382.2,5.0,10.0,1.0,0.0,1,1382.2,2.0,276.44,1,Average Shoppers
C79821,871,1,531.18,531.18,1.0,6.0,1.0,0.0,1,531.18,6.0,531.18,0,Average Shoppers
C79842,217,1,945.64,945.64,4.0,7.0,1.0,0.0,1,945.64,1.75,236.41,0,Average Shoppers
C79909,697,1,137.62,137.62,2.0,5.0,1.0,0.0,1,137.62,2.5,68.81,0,Average Shoppers
C80004,591,1,2052.42,2052.42,3.0,3.0,1.0,0.0,1,2052.42,1.0,684.14,1,Average Shoppers
C80135,674,1,1107.55,1107.55,5.0,5.0,1.0,0.0,1,1107.55,1.0,221.51,0,Average Shoppers
C80151,3,1,1723.32,1723.32,4.0,8.0,1.0,0.0,1,1723.32,2.0,430.83,1,Average Shoppers
C80183,567,1,365.57,365.57,1.0,5.0,1.0,0.0,1,365.57,5.0,365.57,0,Average Shoppers
C80223,88,1,2651.76,2651.76,4.0,8.0,1.0,0.0,1,2651.76,2.0,662.94,1,Average Shoppers
C80416,448,1,1087.15,1087.15,5.0,10.0,1.0,0.0,1,1087.15,2.0,217.43,1,Average Shoppers
C80649,59,1,312.11,312.11,1.0,4.0,1.0,0.0,1,312.11,4.0,312.11,0,Average Shoppers
C80651,644,1,1194.51,1194.51,3.0,5.0,1.0,1.0,1,1194.51,1.6666666666666667,398.17,0,Average Shoppers
C80735,605,1,130.14,130.14,2.0,4.0,1.0,0.0,1,130.14,2.0,65.07,0,Average Shoppers
C80868,776,1,1420.47,1420.47,3.0,7.0,0.0,0.0,1,1420.47,2.3333333333333335,473.49,1,Average Shoppers
C80872,322,1,1984.3,1984.3,5.0,9.0,1.0,0.0,1,1984.3,1.8,396.86,1,Average Shoppers
C80987,116,1,132.05,132.05,1.0,2.0,0.0,1.0,1,132.05,2.0,132.05,0,Average Shoppers
C81074,495,1,157.72,157.72,1.0,2.0,1.0,1.0,1,157.72,2.0,157.72,0,Average Shoppers
C81192,231,1,1939.02,1939.02,3.0,5.0,0.0,0.0,1,1939.02,1.6666666666666667,646.34,1,Average Shoppers
C81319,101,1,1342.15,1342.15,5.0,5.0,1.0,0.0,1,1342.15,1.0,268.43,1,Average Shoppers
C81366,912,1,410.6,410.6,1.0,2.0,1.0,0.0,1,410.6,2.0,410.6,0,Average Shoppers
